"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_error_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","AttackType"
"8",0,0.01,0.02,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.001,0,0,0,0,0.017,0.067,0,0.15,0.001,0.001,0.006,0.003,0,0.001,0,0,0,"Satan"
"4861",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.002,0,0,0,0,0.012,0.024,0,0.255,0.046,0.018,0.029,0.1,0,0,0,0,0,"Satan"
"1468",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.001,0,0,0.093,0.1,0.001,0.1,0,0.198,0.001,0.001,0.042,0.001,0,0,0,0.036,0.1,"Satan"
"1772",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0.001,0.006,0,0.092,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.009,0,0.091,0.1,"Satan"
"209",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0.001,0.004,0,0.089,0.1,0.001,0.099,0,0.255,0.001,0,0.065,0,0,0.002,0,0.058,0.1,"Satan"
"3475",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.255,0.214,0.084,0.002,0.1,0,0,0,0,0,"Satan"
"404",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,0.001,0.006,0,0.091,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.09,0.1,"Satan"
"568",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.007,0,0.093,0.1,0,0.096,0,0.255,0.001,0,0.091,0,0,0.004,0,0.096,0.1,"Satan"
"529",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0.001,0.008,0,0.089,0.1,0,0.095,0,0.255,0.001,0,0.091,0,0,0.011,0,0.089,0.1,"Satan"
"1467",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.001,0,0,0.093,0.1,0.001,0.1,0,0.197,0.001,0.001,0.042,0.001,0,0,0,0.036,0.1,"Satan"
"4536",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.001,0,0,0,0,0.004,0.021,0,0.255,0.001,0,0.083,0.02,0,0.01,0,0.07,0,"Satan"
"1118",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.001,0,0.043,0.076,0,0,0,0.024,0,"Satan"
"3357",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.009,0,0,0,0,0.006,0.004,0,0.255,0.009,0.004,0.005,0.1,0,0,0,0,0,"Satan"
"3350",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0.002,0,0,0,0,0.001,0.005,0,0.255,0.002,0.001,0.005,0.1,0,0,0,0,0,"Satan"
"226",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0.001,0.003,0,0.09,0.1,0.001,0.099,0,0.255,0.001,0,0.072,0,0,0.002,0,0.064,0.1,"Satan"
"448",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0.001,0.007,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.091,0.1,"Satan"
"886",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0.001,0.007,0,0.093,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.01,0,0.09,0.1,"Satan"
"1334",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.001,0,0,0,0,0.006,0.05,0,0.255,0.001,0,0.025,0.1,0,0,0,0,0,"Satan"
"4388",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.011,0,0.087,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.013,0,0.087,0.1,"Satan"
"2912",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.014,0,0.086,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.02,0,0.08,0.1,"Satan"
"322",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.001,0.008,0,0.088,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.087,0.1,"Satan"
"2841",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.01,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.014,0,0.086,0.1,"Satan"
"1504",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0.001,0.001,0,0.094,0.1,0.001,0.1,0,0.234,0.001,0,0.05,0,0,0,0,0.045,0.1,"Satan"
"1454",1e-04,0,0.01,0,0.0171,0.00375,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.184,0.128,0.035,0.039,0.001,0.002,0,0,0.032,0,"Satan"
"221",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.001,0.003,0,0.09,0.1,0.001,0.099,0,0.255,0.001,0,0.07,0,0,0.002,0,0.062,0.1,"Satan"
"1328",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.001,0,0,0,0,0.008,0.05,0,0.255,0.001,0,0.025,0.1,0,0,0,0,0,"Satan"
"498",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0.001,0.008,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.091,0.1,"Satan"
"22792",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.025,0,0.075,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.031,0,0.069,0.1,"Satan"
"3567",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.009,0,0,0,0,0.02,0.009,0,0.255,0.009,0.004,0.008,0.027,0,0,0,0.064,0,"Satan"
"2373",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.017,0,0.083,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.031,0,0.069,0.1,"Satan"
"4455",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.014,0,0.086,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.012,0,0.088,0.1,"Satan"
"39381",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.001,0.009,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.093,0,0,0.007,0,0.076,0.1,"Satan"
"4386",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.012,0,0.086,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.013,0,0.087,0.1,"Satan"
"1701",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.001,0.003,0,0.095,0.1,0,0.1,0,0.255,0.001,0,0.098,0,0,0.004,0,0.093,0.1,"Satan"
"3445",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.137,0,0,0,0,0.093,0.001,0,0.255,0.204,0.08,0.003,0.1,0,0,0,0,0,"Satan"
"2476",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.023,0,0.077,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.025,0,0.075,0.1,"Satan"
"3790",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.001,0.011,0,0.089,0.1,0.002,0.1,0,0.255,0.001,0,0.053,0,0,0.003,0,0.024,0.1,"Satan"
"4381",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.012,0.1,0.085,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.015,0.1,0.085,0,"Satan"
"3965",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.001,0.01,0,0.089,0.1,0,0.1,0,0.255,0.001,0,0.098,0,0,0.01,0,0.085,0.1,"Satan"
"4195",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.001,0.007,0,0.092,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.006,0,0.094,0.1,"Satan"
"3667",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.002,0,0,0,0,0.007,0.029,0,0.255,0.002,0.001,0.022,0.067,0,0,0,0.028,0,"Satan"
"2592",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.027,0,0.073,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.046,0,0.054,0.1,"Satan"
"2298",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.021,0,0.079,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.016,0,0.084,0.1,"Satan"
"4764",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.007,0,0,0,0,0.013,0.008,0,0.255,0.007,0.003,0.023,0.1,0,0,0,0,0,"Satan"
"4144",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419,0.001,0.008,0,0.091,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.011,0,0.089,0.1,"Satan"
"2014",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.02,0.1,0.078,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.027,0.1,0.073,0,"Satan"
"1001",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.001,0,0,0,0,0.007,0.047,0,0.255,0.001,0,0.074,0.031,0,0.003,0,0.067,0,"Satan"
"4493",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.255,0.005,0.002,0.098,0.003,0,0.013,0,0.084,0,"Satan"
"1623",3e-04,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0.001,0.004,0,0.093,0.1,0,0.1,0,0.255,0.001,0,0.092,0,0,0.004,0,0.085,0.1,"Satan"
"2493",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.013,0,0.087,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.014,0,0.086,0.1,"Satan"
"17",1e-04,0,0.07,0,6e-05,0.00075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.001,0,0,0.033,0,0.017,0.067,0,0.159,0.001,0.001,0.008,0.001,0,0.001,0,0.001,0,"Satan"
"50",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.001,0,0,0.075,0.1,0.025,0.1,0,0.255,0.001,0,0.005,0,0,0,0,0.002,0.1,"Satan"
"2201",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.023,0.1,0.076,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.031,0.1,0.069,0,"Satan"
"3377",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.116,0,0,0,0,0.085,0.003,0,0.255,0.158,0.062,0.005,0.1,0,0,0,0,0,"Satan"
"2568",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.034,0.1,0.066,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.05,0.1,0.05,0,"Satan"
"1045",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.001,0,0,0,0,0.009,0.064,0,0.255,0.001,0,0.064,0.048,0,0,0,0.052,0,"Satan"
"220",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.001,0.003,0,0.09,0.1,0.001,0.099,0,0.255,0.001,0,0.069,0,0,0.002,0,0.062,0.1,"Satan"
"2447",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.02,0,0.08,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.014,0,0.086,0.1,"Satan"
"2189",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.02,0.1,0.079,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.023,0.1,0.077,0,"Satan"
"2199",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.023,0.1,0.076,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.029,0.1,0.071,0,"Satan"
"2797",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.001,0,0.099,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.001,0,0.099,0.1,"Satan"
"923",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.005,0,0.095,0.1,0,0.1,0,0.255,0.001,0,0.1,0.001,0,0.003,0,0.097,0.1,"Satan"
"4027",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.001,0.01,0,0.089,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.009,0,0.09,0.1,"Satan"
"3749",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.001,0,0,0.1,0.1,0.004,0.1,0,0.255,0.001,0,0.043,0,0,0,0,0.011,0.1,"Satan"
"1227",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.021,0,0,0,0,0.091,0.009,0,0.255,0.024,0.009,0.022,0.1,0,0,0,0,0,"Satan"
"435",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.001,0.007,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.009,0,0.089,0.1,"Satan"
"2500",0,0,0.24,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.013,0,0.087,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.007,0,0.093,0.1,"Satan"
"2758",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.018,0,0.082,0.1,0,0.1,0,0.255,0.001,0,0.1,0.001,0,0.029,0,0.071,0.1,"Satan"
"3931",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0.001,0.009,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.09,0,0,0.007,0,0.074,0.1,"Satan"
"679",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.01,0,0.089,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.011,0,0.089,0.1,"Satan"
"3672",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.001,0,0,0,0,0.006,0.056,0,0.255,0.001,0,0.024,0.069,0,0,0,0.026,0,"Satan"
"3854",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.001,0.006,0,0.092,0.1,0.001,0.1,0,0.255,0.001,0,0.071,0,0,0.003,0,0.048,0.1,"Satan"
"948",0,0.01,0.02,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.004,0,0,0,0,0.018,0.014,0,0.255,0.004,0.002,0.091,0.01,0,0.003,0,0.087,0,"Satan"
"4696",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.255,0.006,0.002,0.035,0.083,0,0.002,0,0.015,0,"Satan"
"3739",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.001,0,0,0.1,0.1,0.007,0.1,0,0.255,0.001,0,0.039,0,0,0,0,0.011,0.1,"Satan"
"2953",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.015,0.1,0.085,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.029,0.1,0.071,0,"Satan"
"3753",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.001,0.004,0.1,0.096,0,0.004,0.1,0,0.255,0.001,0,0.044,0,0,0,0.1,0.012,0,"Satan"
"4261",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.008,0,0.092,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.013,0,0.087,0.1,"Satan"
"575",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.005,0,0.094,0.1,0,0.096,0,0.255,0.001,0,0.094,0,0,0.003,0,0.097,0.1,"Satan"
"4206",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481,0.001,0.007,0,0.092,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.004,0,0.096,0.1,"Satan"
"1152",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.003,0,0,0,0,0.016,0.016,0,0.255,0.003,0.001,0.03,0.09,0,0,0,0.01,0,"Satan"
"2321",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.017,0.1,0.083,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.003,0.1,0.097,0,"Satan"
"1856",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.001,0.005,0,0.094,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.092,0.1,"Satan"
"1396",0,0,0.21,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.001,0,0,0.088,0.1,0.012,0.1,0,0.126,0.001,0.001,0.017,0.001,0,0,0,0.008,0.1,"Satan"
"500",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0.001,0.007,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.091,0.1,"Satan"
"2330",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.02,0.1,0.08,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.009,0.1,0.091,0,"Satan"
"2907",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.014,0,0.086,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.025,0,0.075,0.1,"Satan"
"3840",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0.001,0.007,0,0.091,0.1,0.001,0.1,0,0.255,0.001,0,0.069,0,0,0.003,0,0.042,0.1,"Satan"
"4051",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326,0.001,0.01,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.009,0,0.09,0.1,"Satan"
"2127",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.026,0.1,0.072,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.022,0.1,0.076,0,"Satan"
"2124",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.026,0.1,0.073,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.02,0.1,0.077,0,"Satan"
"30261",0,0.01,0.12,0,1e-05,0.00074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.006,0,0,0,0,0.022,0.015,0,0.255,0.006,0.002,0.078,0.024,0,0.016,0,0.061,0,"Satan"
"2915",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.014,0,0.086,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.017,0,0.083,0.1,"Satan"
"1289",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.001,0,0,0,0,0.007,0.071,0,0.255,0.001,0,0.02,0.1,0,0,0,0,0,"Satan"
"873",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0.001,0.005,0,0.094,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.01,0,0.09,0.1,"Satan"
"645",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.007,0,0.092,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.01,0,0.088,0.1,"Satan"
"27",0,0.02,0.06,0,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.003,0.001,0.002,0.001,0,0,0,0,0,"Satan"
"2531",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.024,0.1,0.076,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.024,0.1,0.076,0,"Satan"
"675",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.01,0,0.089,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.014,0,0.086,0.1,"Satan"
"1424",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.001,0,0,0.097,0.1,0.003,0.1,0,0.154,0.001,0.001,0.032,0.001,0,0,0,0.025,0.1,"Satan"
"3443",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.135,0,0,0,0,0.093,0.001,0,0.255,0.203,0.08,0.003,0.1,0,0,0,0,0,"Satan"
"2141",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.028,0.1,0.071,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.028,0.1,0.069,0,"Satan"
"1878",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483,0.001,0.006,0,0.093,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.092,0.1,"Satan"
"1832",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437,0.001,0.005,0,0.093,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.092,0.1,"Satan"
"449",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0.001,0.007,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.091,0.1,"Satan"
"4786",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.017,0,0,0,0,0.027,0.008,0,0.255,0.04,0.016,0.022,0.1,0,0,0,0,0,"Satan"
"4362",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.012,0,0.085,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.013,0,0.084,0.1,"Satan"
"2530",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.024,0,0.076,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.023,0,0.077,0.1,"Satan"
"4416",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.015,0,0.085,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.018,0,0.082,0.1,"Satan"
"1186",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.255,0.007,0.003,0.021,0.1,0,0,0,0,0,"Satan"
"3363",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.102,0,0,0,0,0.084,0.003,0,0.255,0.152,0.06,0.005,0.1,0,0,0,0,0,"Satan"
"3225",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.005,0,0,0,0,0.019,0.011,0,0.255,0.005,0.002,0.006,0.1,0,0,0,0,0,"Satan"
"4908",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.009,0,0,0,0,0.033,0.019,0,0.255,0.009,0.004,0.027,0.1,0,0,0,0,0,"Satan"
"1785",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.001,0.006,0,0.093,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.009,0,0.091,0.1,"Satan"
