"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_error_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","AttackType"
"208162",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.007,0,0,0.1,0.1,0.003,0.007,0,0.255,0.007,0.003,0.009,0,0,0,0,0.1,0.1,"Attack"
"194523",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.004,0.1,0.1,0,0,0.004,0.005,0,0.255,0.004,0.002,0.006,0,0,0.1,0.1,0,0,"Attack"
"375",0,0,0.01,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.013,0.1,0.092,0,0,0.02,0.008,0.015,0.255,0.012,0.005,0.007,0,0,0.1,0.1,0,0,"Attack"
"96051",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0.019,0.1,0.1,0,0,0.008,0.006,0,0.255,0.008,0.003,0.008,0,0,0.1,0.1,0,0,"Attack"
"198674",0,0,0.22,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0.02,0.1,0.1,0,0,0.007,0.005,0,0.255,0.02,0.008,0.005,0,0,0.1,0.1,0,0,"Attack"
"134538",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0.001,0.1,0.1,0,0,0,0.007,0,0.255,0.019,0.007,0.006,0,0,0.1,0.1,0,0,"Attack"
"120943",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.009,0.1,0.1,0,0,0.004,0.007,0,0.255,0.011,0.004,0.007,0,0,0.1,0.1,0,0,"Attack"
"173304",0,0,0.54,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.024,0.1,0.1,0,0,0.016,0.005,0,0.255,0.024,0.009,0.005,0,0,0.1,0.1,0,0,"Attack"
"143583",0,0,0.43,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.003,0.1,0.1,0,0,0.001,0.006,0,0.255,0.002,0.001,0.007,0,0,0.1,0.1,0,0,"Attack"
"158938",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.018,0.1,0.1,0,0,0.014,0.007,0,0.255,0.016,0.006,0.007,0,0,0.1,0.1,0,0,"Attack"
"137808",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.01,0.1,0.1,0,0,0.014,0.007,0,0.255,0.011,0.004,0.006,0,0,0.1,0.1,0,0,"Attack"
"160794",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.007,0.1,0.1,0,0,0.006,0.007,0,0.255,0.012,0.005,0.007,0,0,0.1,0.1,0,0,"Attack"
"30312",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0.018,0.1,0.1,0,0,0.013,0.005,0,0.255,0.018,0.007,0.005,0,0,0.1,0.1,0,0,"Attack"
"73201",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.006,0.1,0.1,0,0,0.003,0.006,0,0.255,0.015,0.006,0.007,0,0,0.1,0.1,0,0,"Attack"
"191644",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0.009,0.1,0.1,0,0,0.004,0.005,0,0.255,0.009,0.004,0.007,0,0,0.1,0.1,0,0,"Attack"
"164694",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0.018,0.1,0.1,0,0,0.015,0.006,0,0.255,0.001,0,0.006,0,0,0.1,0.1,0,0,"Attack"
"179996",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0.1,0.1,0,0,0.1,0,0,0.255,0.006,0.002,0.007,0,0,0.1,0.1,0,0,"Attack"
"106858",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.016,0.1,0.1,0,0,0.007,0.006,0,0.255,0.015,0.006,0.007,0,0,0.1,0.1,0,0,"Attack"
"209719",0,0,0.58,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.009,0,0,0.1,0.1,0.004,0.007,0,0.255,0.009,0.004,0.009,0,0,0,0,0.1,0.1,"Attack"
"66718",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0.007,0.1,0.1,0,0,0.005,0.006,0,0.255,0.01,0.004,0.006,0,0,0.1,0.1,0,0,"Attack"
"173078",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0.008,0.1,0.1,0,0,0.006,0.005,0,0.255,0.008,0.003,0.005,0,0,0.1,0.1,0,0,"Attack"
"186105",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.013,0.1,0.1,0,0,0.033,0.013,0,0.255,0.013,0.005,0.008,0,0,0.1,0.1,0,0,"Attack"
"144798",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.005,0.1,0.1,0,0,0.002,0.006,0,0.255,0.003,0.001,0.007,0,0,0.1,0.1,0,0,"Attack"
"128221",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0.008,0.1,0.1,0,0,0.006,0.007,0,0.255,0.013,0.005,0.007,0,0,0.1,0.1,0,0,"Attack"
"220931",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.004,0,0,0.1,0.1,0.002,0.007,0,0.255,0.004,0.002,0.007,0,0,0,0,0.1,0.1,"Attack"
"52625",0,0,0.6,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.018,0.1,0.1,0,0,0.007,0.007,0,0.255,0.018,0.007,0.008,0,0,0.1,0.1,0,0,"Attack"
"210023",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0.016,0,0,0.1,0.1,0.007,0.007,0,0.255,0.016,0.006,0.008,0,0,0,0,0.1,0.1,"Attack"
"117301",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.004,0.1,0.1,0,0,0.002,0.006,0,0.255,0.009,0.004,0.008,0,0,0.1,0.1,0,0,"Attack"
"160617",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.015,0.1,0.1,0,0,0.006,0.006,0,0.255,0.002,0.001,0.009,0,0,0.1,0.1,0,0,"Attack"
"65287",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.013,0.1,0.1,0,0,0.009,0.006,0,0.255,0.005,0.002,0.007,0,0,0.1,0.1,0,0,"Attack"
"32816",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0.004,0.1,0.1,0,0,0.003,0.007,0,0.255,0.004,0.002,0.007,0,0,0.1,0.1,0,0,"Attack"
"78962",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.015,0.1,0.1,0,0,0.01,0.005,0,0.255,0.005,0.002,0.007,0,0,0.1,0.1,0,0,"Attack"
"214340",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0.006,0,0,0.1,0.1,0.005,0.007,0,0.255,0.005,0.002,0.007,0,0,0,0,0.1,0.1,"Attack"
"135193",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0.003,0.1,0.1,0,0,0.001,0.007,0,0.255,0.003,0.001,0.006,0,0,0.1,0.1,0,0,"Attack"
"13276",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0.004,0.1,0.1,0,0,0.002,0.006,0,0.255,0.004,0.002,0.007,0,0,0.1,0.1,0,0,"Attack"
"192831",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.024,0.1,0.1,0,0,0.017,0.005,0,0.255,0.02,0.008,0.006,0,0,0.1,0.1,0,0,"Attack"
"129892",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.013,0.1,0.1,0,0,0.006,0.006,0,0.255,0.001,0,0.007,0,0,0.1,0.1,0,0,"Attack"
"77780",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.005,0.1,0.1,0,0,0.003,0.006,0,0.255,0.007,0.003,0.008,0,0,0.1,0.1,0,0,"Attack"
"62877",0,0,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.017,0.1,0.1,0,0,0.05,0.006,0,0.194,0.059,0.029,0.002,0.001,0.003,0.1,0.097,0,0,"Attack"
"38673",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.01,0.1,0.1,0,0,0.01,0.006,0,0.255,0.01,0.004,0.005,0,0,0.1,0.1,0,0,"Attack"
"87715",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.009,0.1,0.1,0,0,0.003,0.006,0,0.255,0.001,0,0.008,0,0,0.1,0.1,0,0,"Attack"
"91838",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.017,0.1,0.1,0,0,0.014,0.006,0,0.255,0.015,0.006,0.007,0,0,0.1,0.1,0,0,"Attack"
"90883",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.01,0.1,0.1,0,0,0.009,0.006,0,0.255,0.014,0.005,0.006,0,0,0.1,0.1,0,0,"Attack"
"20974",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0.02,0.1,0.1,0,0,0.021,0.005,0,0.255,0.02,0.008,0.007,0,0,0.1,0.1,0,0,"Attack"
"31071",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0.011,0.1,0.1,0,0,0.011,0.006,0,0.255,0.011,0.004,0.009,0,0,0.1,0.1,0,0,"Attack"
"158840",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0.007,0.1,0.1,0,0,0.006,0.006,0,0.255,0.01,0.004,0.007,0,0,0.1,0.1,0,0,"Attack"
"161228",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.015,0.1,0.1,0,0,0.006,0.006,0,0.255,0.013,0.005,0.008,0,0,0.1,0.1,0,0,"Attack"
"24820",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0.02,0.1,0.1,0,0,0.017,0.005,0,0.255,0.02,0.008,0.007,0,0,0.1,0.1,0,0,"Attack"
"173644",0,0,0.31,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0.012,0.1,0.1,0,0,0.004,0.005,0,0.255,0.012,0.005,0.005,0,0,0.1,0.1,0,0,"Attack"
"82753",0,0,0.2,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0.019,0.1,0.1,0,0,0.007,0.006,0,0.255,0.02,0.008,0.007,0,0,0.1,0.1,0,0,"Attack"
"14280",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0.004,0.1,0.1,0,0,0.003,0.006,0,0.255,0.004,0.002,0.006,0,0,0.1,0.1,0,0,"Attack"
"161839",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.012,0.1,0.1,0,0,0.005,0.006,0,0.255,0.016,0.006,0.007,0,0,0.1,0.1,0,0,"Attack"
"161069",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.009,0.1,0.1,0,0,0.003,0.006,0,0.255,0.012,0.005,0.008,0,0,0.1,0.1,0,0,"Attack"
"80523",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.009,0.1,0.1,0,0,0.008,0.006,0,0.255,0.001,0,0.007,0,0,0.1,0.1,0,0,"Attack"
"73476",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0.006,0.1,0.1,0,0,0.002,0.006,0,0.255,0.019,0.007,0.007,0,0,0.1,0.1,0,0,"Attack"
"84927",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.006,0.1,0.1,0,0,0.002,0.006,0,0.255,0.015,0.006,0.007,0,0,0.1,0.1,0,0,"Attack"
"176668",0,0,0.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0.02,0.1,0.1,0,0,0.009,0.004,0,0.255,0.02,0.008,0.005,0,0,0.1,0.1,0,0,"Attack"
"4876",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.001,0,0,0,0,0.008,0.069,0,0.255,0.001,0,0.031,0.1,0,0,0,0,0,"Attack"
"27011",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.031,0.1,0.069,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0.1,0.092,0,"Attack"
"1566",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0.001,0.002,0,0.095,0.1,0.001,0.1,0,0.255,0.001,0,0.07,0,0,0.001,0,0.065,0.1,"Attack"
"61",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.001,0,0,0.087,0.1,0.007,0.1,0,0.255,0.001,0,0.01,0,0,0,0,0.006,0.1,"Attack"
"933",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.004,0,0,0,0,0.057,0.029,0,0.255,0.004,0.002,0.097,0.004,0,0.003,0,0.093,0,"Attack"
"1564",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.001,0.002,0,0.095,0.1,0.001,0.1,0,0.255,0.001,0,0.069,0,0,0.001,0,0.064,0.1,"Attack"
"2226",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.024,0.1,0.075,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.02,0.1,0.08,0,"Attack"
"477",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,0.001,0.008,0.1,0.089,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.011,0.1,0.089,0,"Attack"
"3637",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.002,0,0,0,0,0.017,0.058,0,0.255,0.002,0.001,0.019,0.055,0,0,0,0.039,0,"Attack"
"2304",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.019,0,0.081,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.012,0,0.088,0.1,"Attack"
"955",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.009,0.004,0.089,0.013,0,0.003,0,0.085,0,"Attack"
"1320",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.001,0,0,0,0,0.025,0.05,0,0.255,0.001,0,0.023,0.1,0,0,0,0,0,"Attack"
"4425",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.016,0,0.084,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.014,0,0.086,0.1,"Attack"
"1706",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0.001,0.003,0,0.095,0.1,0,0.1,0,0.255,0.001,0,0.099,0,0,0.004,0,0.095,0.1,"Attack"
"4565",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.022,0,0,0,0,0.092,0.012,0,0.255,0.022,0.009,0.073,0.031,0,0.008,0,0.061,0,"Attack"
"269",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0.001,0.006,0,0.088,0.1,0,0.1,0,0.255,0.001,0,0.089,0,0,0.005,0,0.078,0.1,"Attack"
"1698",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0.001,0.003,0,0.095,0.1,0,0.1,0,0.255,0.001,0,0.097,0,0,0.004,0,0.092,0.1,"Attack"
"4282",0,0,0.31,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.007,0,0.092,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.012,0,0.086,0.1,"Attack"
"4505",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.004,0,0,0,0,0.013,0.01,0,0.255,0.007,0.003,0.093,0.008,0,0.013,0,0.08,0,"Attack"
"1091",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.004,0,0,0,0,0.036,0.027,0,0.255,0.004,0.002,0.049,0.066,0,0,0,0.034,0,"Attack"
"3829",0,0,0.45,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.001,0.007,0,0.093,0.1,0.001,0.1,0,0.255,0.001,0,0.067,0,0,0.003,0,0.039,0.1,"Attack"
"3176",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.011,0,0,0,0,0.019,0.009,0,0.255,0.011,0.004,0.023,0.082,0,0,0,0.017,0,"Attack"
"1925",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.008,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.012,0,0.085,0.1,"Attack"
"170",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.001,0.001,0,0.092,0.1,0.001,0.1,0,0.255,0.001,0,0.05,0,0,0,0,0.045,0.1,"Attack"
"4666",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.009,0,0,0,0,0.069,0.015,0,0.255,0.009,0.004,0.041,0.071,0,0.002,0,0.027,0,"Attack"
"3832",0,0,0.5,0.02,6e-05,4e-04,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.107,0.001,0.007,0.1,0.091,0,0.001,0.1,0,0.255,0.001,0,0.068,0,0,0.003,0.1,0.039,0,"Attack"
"1983",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.015,0.1,0.083,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.022,0.1,0.078,0,"Attack"
"2461",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.026,0.1,0.074,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.018,0.1,0.082,0,"Attack"
"2400",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.024,0.1,0.076,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.033,0.1,0.067,0,"Attack"
"2732",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.023,0.1,0.077,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.028,0.1,0.072,0,"Attack"
"969",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.012,0,0,0,0,0.075,0.012,0,0.255,0.012,0.005,0.084,0.018,0,0.003,0,0.079,0,"Attack"
"4728",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.004,0,0,0,0,0.024,0.012,0,0.255,0.043,0.017,0.027,0.095,0,0,0,0.005,0,"Attack"
"1835",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.001,0.005,0,0.093,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.092,0.1,"Attack"
"2359",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.02,0.1,0.08,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.025,0.1,0.075,0,"Attack"
"995",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.001,0,0,0,0,0.011,0.044,0,0.255,0.001,0,0.075,0.028,0,0.003,0,0.069,0,"Attack"
"4495",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.255,0.007,0.003,0.097,0.004,0,0.013,0,0.084,0,"Attack"
"3922",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0.001,0.01,0,0.089,0.1,0.001,0.1,0,0.255,0.001,0,0.089,0,0,0.007,0,0.07,0.1,"Attack"
"2664",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.036,0,0.064,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.031,0,0.069,0.1,"Attack"
"578",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.005,0,0.095,0.1,0,0.096,0,0.255,0.001,0,0.096,0,0,0.003,0,0.097,0.1,"Attack"
"6",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.001,0,0,0,0,0.025,0.075,0,0.148,0.001,0.001,0.005,0.002,0,0.001,0,0,0,"Attack"
"3528",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.255,0.005,0.002,0.007,0.012,0,0,0,0.075,0,"Attack"
"455",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.001,0.007,0,0.09,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.008,0,0.091,0.1,"Attack"
"3660",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.001,0,0,0,0,0.005,0.024,0,0.255,0.001,0,0.021,0.064,0,0,0,0.03,0,"Attack"
"2765",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.018,0,0.082,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.022,0,0.078,0.1,"Attack"
"244",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0.001,0.007,0,0.087,0.1,0.001,0.099,0,0.255,0.001,0,0.079,0,0,0.005,0,0.069,0.1,"Attack"
"3085",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.002,0,0,0,0,0.022,0.022,0,0.255,0.03,0.012,0.056,0.047,0,0.016,0,0.038,0,"Attack"
"1676",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.001,0.003,0,0.095,0.1,0,0.1,0,0.255,0.001,0,0.097,0,0,0.004,0,0.092,0.1,"Attack"
"3797",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.001,0.01,0,0.09,0.1,0.001,0.1,0,0.255,0.001,0,0.056,0,0,0.003,0,0.027,0.1,"Attack"
"4980",0,0.01,0.12,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.004,0,0,0,0,0.012,0.009,0,0.255,0.004,0.002,0.017,0.1,0,0,0,0,0,"Attack"
"37901",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.001,0.011,0,0.089,0.1,0.002,0.1,0,0.255,0.001,0,0.053,0,0,0.003,0,0.024,0.1,"Attack"
"2224",0,0,0.1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.001,0.023,0.1,0.075,0,0,0.1,0,0.255,0.001,0,0.1,0,0,0.018,0.1,0.082,0,"Attack"
"657",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.008,0,0.091,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.014,0,0.085,0.1,"Attack"
"130",1e-04,0,0.01,0,6e-05,0.00125,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.084,0.001,0.001,0,0.092,0,0.001,0.1,0,0.255,0.006,0.002,0.035,0,0,0,0,0.031,0,"Attack"
"1867",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0.001,0.006,0,0.093,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.009,0,0.091,0.1,"Attack"
"2673",0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.001,0.032,0,0.068,0.1,0,0.1,0,0.255,0.001,0,0.1,0,0,0.022,0,0.078,0.1,"Attack"
"558",0,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509,0.001,0.008,0,0.091,0.1,0,0.095,0,0.255,0.001,0,0.091,0,0,0.008,0,0.092,0.1,"Attack"
"3672",0,0.01,0.1,0,1e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.001,0,0,0,0,0.006,0.056,0,0.255,0.001,0,0.024,0.069,0,0,0,0.026,0,"Attack"
